Index,price_per_ping
30583,92920
30584,168951
30585,169054
30586,231020
30587,70000
30588,54642
30589,283333
30590,158472
30591,60076
30592,94340
30593,35841
30594,284546
30595,182870
30596,172010
30597,278316
30598,45324
30599,273398
30600,193291
30601,226757
30602,53021
30603,164296
30604,176305
30605,197735
30606,98772
30607,126888
30608,167598
30609,169255
30610,253295
30611,149873
30612,235954
30613,365352
30614,105646
30615,148838
30616,159574
30617,218470
30618,210233
30619,140554
30620,171095
30621,145823
30622,176236
30623,106952
30624,152125
30625,114327
30626,159828
30627,67948
30628,238462
30629,223706
30630,85946
30631,105931
30632,233363
30633,180754
30634,262001
30635,279764
30636,232594
30637,197735
30638,237266
30639,257209
30640,267493
30641,258712
30642,346766
30643,118723
30644,1324
30645,363018
30646,130256
30647,120200
30648,149132
30649,197284
30650,151860
30651,123008
30652,117107
30653,138593
30654,149869
30655,592992
30656,97403
30657,255070
30658,236334
30659,290916
30660,132153
30661,151994
30662,216000
30663,223081
30664,171223
30665,202894
30666,218958
30667,135257
30668,144238
30669,375753
30670,135653
30671,144841
30672,176997
30673,97812
30674,236257
30675,131954
30676,324792
30677,225476
30678,231802
30679,187567
30680,178727
30681,184388
30682,228839
30683,128828
30684,154298
30685,226730
30686,60526
30687,182508
30688,52937
30689,230175
30690,172438
30691,157387
30692,288855
30693,199710
30694,146767
30695,89491
30696,0
30697,174471
30698,22727
30699,196569
30700,114653
30701,266718
30702,127650
30703,138467
30704,86516
30705,230981
30706,114541
30707,231977
30708,395329
30709,113967
30710,185932
30711,166977
30712,186884
30713,727287
30714,142036
30715,147530
30716,185136
30717,423629
30718,163442
30719,130363
30720,142040
30721,59592
30722,162459
30723,212713
30724,54532
30725,90827
30726,275599
30727,160219
30728,56955
30729,47700
30730,196538
30731,172758
30732,161812
30733,135498
30734,342893
30735,185438
30736,146479
30737,559791
30738,162388
30739,190782
30740,57310
30741,400000
30742,203450
30743,415997
30744,113519
30745,268209
30746,183354
30747,172636
30748,415601
30749,217670
30750,88680
30751,163189
30752,81527
30753,47375
30754,174719
30755,207084
30756,61737
30757,94882
30758,126156
30759,179635
30760,203339
30761,154282
30762,25130
30763,174654
30764,201036
30765,162507
30766,256955
30767,215817
30768,80117
30769,194986
30770,174667
30771,48714
30772,264205
30773,138617
30774,188313
30775,168759
30776,147145
30777,61538
30778,16611
30779,130601
30780,195165
30781,64468
30782,274249
30783,220905
30784,152401
30785,94228
30786,284671
30787,57474
30788,114327
30789,257335
30790,198541
30791,54549
30792,221105
30793,161415
30794,150992
30795,91147
30796,247732
30797,201325
30798,329373
30799,46820
30800,169924
30801,189224
30802,166775
30803,166274
30804,331811
30805,143711
30806,310935
30807,237047
30808,212766
30809,110559
30810,39065
30811,63748
30812,120287
30813,53716
30814,105898
30815,136383
30816,161031
30817,194318
30818,265976
30819,167983
30820,215388
30821,352069
30822,163214
30823,89336
30824,268900
30825,345541
30826,630252
30827,46407
30828,422663
30829,193005
30830,60150
30831,151277
30832,124481
30833,138043
30834,159665
30835,131357
30836,46965
30837,311902
30838,258714
30839,169246
30840,148585
30841,135126
30842,195562
30843,52132
30844,163894
30845,134311
30846,144970
30847,195853
30848,205711
30849,215243
30850,184124
30851,159339
30852,197350
30853,252328
30854,472825
30855,158403
30856,137367
30857,60493
30858,182065
30859,191805
30860,98432
30861,65947
30862,287604
30863,163470
30864,169271
30865,220374
30866,58706
30867,244949
30868,162973
30869,832450
30870,178871
30871,176296
30872,121461
30873,166990
30874,86061
30875,116641
30876,173370
30877,379164
30878,226659
30879,230482
30880,155849
30881,65930
30882,114487
30883,216509
30884,109091
30885,138896
30886,247337
30887,183526
30888,37621
30889,156441
30890,168412
30891,191597
30892,313746
30893,152000
30894,212354
30895,109709
30896,22581
30897,190548
30898,139037
30899,170593
30900,244399
30901,156591
30902,315
30903,297623
30904,179816
30905,155466
30906,134361
30907,260911
30908,211770
30909,102636
30910,333847
30911,213675
30912,200714
30913,418235
30914,177353
30915,201543
30916,82645
30917,194986
30918,268838
30919,148174
30920,137460
30921,98089
30922,63291
30923,184568
30924,224784
30925,124057
30926,136917
30927,163552
30928,306366
30929,175305
30930,143364
30931,172307
30932,142965
30933,184962
30934,102976
30935,208276
30936,63510
30937,64924
30938,98485
30939,271331
30940,260293
30941,190890
30942,196850
30943,146246
30944,292544
30945,127880
30946,208428
30947,58675
30948,177011
30949,175337
30950,686237
30951,429529
30952,221053
30953,261745
30954,106080
30955,154607
30956,147896
30957,163562
30958,166512
30959,12425
30960,157973
30961,207539
30962,577746
30963,196324
30964,117878
30965,159509
30966,145731
30967,155914
30968,184897
30969,249358
30970,159574
30971,141020
30972,215186
30973,103257
30974,158424
30975,200295
30976,169492
30977,192744
30978,311153
30979,74006
30980,210970
30981,121613
30982,113599
30983,195908
30984,173742
30985,72175
30986,247258
30987,163302
30988,136124
30989,206690
30990,51703
30991,105064
30992,34485
30993,332429
30994,290285
30995,49872
30996,209913
30997,146599
30998,26000
30999,151100
31000,14326
31001,267041
31002,160732
31003,252729
31004,127505
31005,170217
31006,259679
31007,133445
31008,151800
31009,49655
31010,179641
31011,281057
31012,148824
31013,220275
31014,227273
31015,215866
31016,296597
31017,163394
31018,251101
31019,219337
31020,148637
31021,134524
31022,161150
31023,46053
31024,267055
31025,300613
31026,233894
31027,257934
31028,260545
31029,163920
31030,175963
31031,239273
31032,212991
31033,282790
31034,250227
31035,331209
31036,220559
31037,342552
31038,186621
31039,44063
31040,157068
31041,257478
31042,17484
31043,226615
31044,199421
31045,134589
31046,153509
31047,128755
31048,158957
31049,117035
31050,605000
31051,263490
31052,81798
31053,189686
31054,144222
31055,210038
31056,64887
31057,197985
31058,136949
31059,218507
31060,61487
31061,269443
31062,219568
31063,169575
31064,160577
31065,173410
31066,129146
31067,137270
31068,236083
31069,1082900
31070,145038
31071,100945
31072,199350
31073,163883
31074,201473
31075,349748
31076,134781
31077,72569
31078,91933
31079,47090
31080,178259
31081,199247
31082,2473118
31083,122526
31084,217293
31085,51142
31086,257105
31087,152517
31088,163335
31089,219675
31090,113007
31091,0
31092,265382
31093,253738
31094,136737
31095,195945
31096,199596
31097,275134
31098,136373
31099,84732
31100,366278
31101,317768
31102,119614
31103,48406
31104,191993
31105,301114
31106,229001
31107,143941
31108,219641
31109,97604
31110,254965
31111,123923
31112,287069
31113,165289
31114,84531
31115,94313
31116,129981
31117,143352
31118,340311
31119,238319
31120,242742
31121,274352
31122,163848
31123,257273
31124,167793
31125,53433
31126,128803
31127,163738
31128,196574
31129,115084
31130,102872
31131,177844
31132,206714
31133,110825
31134,524000
31135,158467
31136,140029
31137,90800
31138,668016
31139,116382
31140,131321
31141,14040
31142,301047
31143,154633
31144,177035
31145,121951
31146,128801
31147,131992
31148,57524
31149,165932
31150,130719
31151,468954
31152,137221
31153,153740
31154,216983
31155,107781
31156,261465
31157,136876
31158,282877
31159,178633
31160,150602
31161,168549
31162,47678
31163,66707
31164,157218
31165,267481
31166,161120
31167,527728
31168,90018
31169,199152
31170,191822
31171,164029
31172,138942
31173,143904
31174,143975
31175,174713
31176,353192
31177,191704
31178,344567
31179,259979
31180,144006
31181,74262
31182,93436
31183,16303
31184,57475
31185,117518
31186,137462
31187,227679
31188,89252
31189,166528
31190,218713
31191,205947
31192,212043
31193,220920
31194,168451
31195,144281
31196,4838
31197,210122
31198,215260
31199,237056
31200,38172
31201,0
31202,183624
31203,190418
31204,152718
31205,226879
31206,116820
31207,121732
31208,119978
31209,142194
31210,190211
31211,286862
31212,52625
31213,164515
31214,182034
31215,178469
31216,137330
31217,196057
31218,95025
31219,0
31220,147755
31221,179986
31222,185698
31223,120078
31224,164727
31225,237046
31226,146000
31227,289914
31228,281347
31229,48544
31230,81602
31231,160813
31232,206574
31233,87507
31234,156450
31235,105649
31236,176616
31237,242809
31238,34234
31239,149007
31240,137884
31241,169931
31242,155526
31243,157321
31244,125412
31245,179253
31246,231989
31247,103413
31248,79130
31249,157924
31250,137594
31251,227354
31252,147052
31253,286102
31254,198923
31255,214588
31256,208173
31257,199240
31258,42346
31259,226143
31260,162936
31261,195053
31262,258543
31263,79216
31264,175491
31265,339069
31266,265603
31267,140795
31268,172867
31269,317262
31270,133687
31271,157472
31272,174454
31273,285257
31274,254322
31275,73128
31276,146589
31277,98013
31278,136104
31279,382624
31280,103243
31281,196340
31282,216718
31283,223316
31284,134478
31285,192294
31286,173385
31287,130927
31288,103857
31289,165350
31290,171248
31291,178739
31292,203850
31293,83700
31294,35225
31295,91040
31296,318525
31297,152254
31298,214804
31299,131559
31300,160244
31301,104123
31302,10754
31303,256801
31304,210967
31305,110989
31306,173634
31307,306597
31308,186335
31309,178571
31310,166585
31311,247259
31312,158504
31313,156889
31314,262504
31315,232460
31316,217813
31317,235294
31318,292609
31319,149796
31320,291759
31321,244013
31322,792194
31323,303571
31324,0
31325,238938
31326,170084
31327,226495
31328,87600
31329,63202
31330,109600
31331,141081
31332,172043
31333,196625
31334,212350
31335,103125
31336,157405
31337,160352
31338,174528
31339,116905
31340,0
31341,143731
31342,174810
31343,155733
31344,230138
31345,5100
31346,226441
31347,118926
31348,337662
31349,58211
31350,117609
31351,174064
31352,212073
31353,172979
31354,159597
31355,155279
31356,286807
31357,80456
31358,145790
31359,41745
31360,209150
31361,57518
31362,160610
31363,139188
31364,187998
31365,81266
31366,178963
31367,121114
31368,160090
31369,250068
31370,177847
31371,169816
31372,211402
31373,128092
31374,107599
31375,306285
31376,125183
31377,185812
31378,154417
31379,161459
31380,160367
31381,203008
31382,230488
31383,241986
31384,271840
31385,153691
31386,57474
31387,50541
31388,159173
31389,41648
31390,257762
31391,214408
31392,180518
31393,184170
31394,239102
31395,130563
31396,529281
31397,255030
31398,207746
31399,244905
31400,187485
31401,98318
31402,260338
31403,113424
31404,1108647
31405,135299
31406,199618
31407,146378
31408,321923
31409,161965
31410,34106
31411,444228
31412,189334
31413,234442
31414,161988
31415,152585
31416,165185
31417,37810
31418,151238
31419,195724
31420,82429
31421,298258
31422,142828
31423,215667
31424,223366
31425,426180
31426,154204
31427,171119
31428,223250
31429,156647
31430,29878
31431,265853
31432,127407
31433,141553
31434,318000
31435,181715
31436,131821
31437,125074
31438,117766
31439,99343
31440,193424
31441,86937
31442,63824
31443,225201
31444,139756
31445,337648
31446,44436
31447,161424
31448,171714
31449,302484
31450,255257
31451,842105
31452,156388
31453,204664
31454,107835
31455,256453
31456,235818
31457,204361
31458,105318
31459,170316
31460,223214
31461,199393
31462,143577
31463,172769
31464,182149
31465,2975
31466,176109
31467,0
31468,202779
31469,177782
31470,136310
31471,228702
31472,275231
31473,146978
31474,123882
31475,251167
31476,203283
31477,134117
31478,135571
31479,199265
31480,179369
31481,252197
31482,320440
31483,204622
31484,355144
31485,119941
31486,77831
31487,153713
31488,272913
31489,321606
31490,179078
31491,105133
31492,210512
31493,225019
31494,80884
31495,165460
31496,0
31497,161370
31498,126084
31499,404768
31500,219454
31501,302514
31502,134000
31503,162450
31504,194791
31505,199637
31506,118566
31507,154038
31508,186241
31509,76605
31510,182138
